Name,Comment,Time,Likes,Reply Count
Boe Zoe,"0:59  The YouTube demographic breakdown is about 56% male and 44% female. It's been like that for a long time. The 80% number Peterson might be talking about is that 82% of male adults watch YouTube. Likewise, 80% of female adults also use YouTube. That does not mean 82% of the total YouTube audience is male.",2021-07-23T18:35:09Z,1,0
Charlotte Laughton,FASCINATING!!!!!! More more more,2021-07-23T18:34:03Z,0,0
Liddy Freeman,"The mistake people make is equating abusiveness with anything masculine. Masculine energy is sexy in men!!! Don’t give it up for the loudest and angriest voices. As a powerful woman I want a powerful man and shudder at the castration of male characters in movies and tv these days, and the way men in certain communities even talk with higher voices to avoid being threatening. People who hate masculine also overlook the potency of the feminine—the classic abilities to artfully and subtly get whatever we want. I think people forget about the Gentleman—someone who nearly serves a lady and is totally respectful while retaining his masculinity. He wants to provide and protect even if she could totally do it all of her own (duh). Men who abuse are abusers NOT masculine. A may equal B but B doesn’t necessarily equal A. Something like that:P",2021-07-23T18:22:15Z,0,1
Liddy Freeman,"Also, myself and a friend of mine have stopped dating USA born and raised guys, favoring men from countries where being a man hasn’t been made wrong. North American men are almost disrespectful in how equally they treat us. Guys from other countries know how to treat a girl like a princess or queen.",2021-07-23T18:30:21Z,0,
Neil Kale,For those liberals that think we don't need masculinity for a functioning society you are wrong,2021-07-23T18:18:57Z,0,0
COOL STORY BRO,"""Coooool"" *in Russell Brand voice lol",2021-07-23T18:15:40Z,1,0
Adam. Luton,Amazing 2 of my favourite people to listen to 👍,2021-07-23T18:14:48Z,0,0
Boab,"Peterson claims near the beginning that 'almost everyone who watches YouTube is male'. I don't think that is exactly true, or at the very least is slightly misleading. I read somewhere that if gaming themed videos are taken out of consideration then the gender ratio would be about equal.",2021-07-23T18:02:20Z,2,1
Jurgen Sefa,I think he was confused and meant his own audience. His thoughts seemed a bit scattered.,2021-07-24T22:01:13Z,0,
Javier Garacia,Masculinity is all incompasing Spirit and energetic presence which exudes Physical Health and vitality. So it is relative.,2021-07-23T17:57:51Z,0,0
Javier Garacia,That being said. There is also a femanine which lies with the Masculine and is constantly expanding and contracting. . Maternal Instinict Based on genetic and environmental  frequencies  and body organal resonace. All due to exterior and Quality of food and chemical biological balance.  Within requirements of the individual.,2021-07-23T17:55:21Z,0,0
L K,I love RB's expressions & excitement when talking to JP. That's exactly how I am listening to him.😮🙉😏🙈😊😅,2021-07-23T17:51:02Z,0,0
Javier Garacia,Masculinity. . The ability to make a decissions immediately and act accordingly as Alpha Male. To fight defend gather solution negotiate and manifest a Doctrinernal initiative with drive vuiality and the force given With Soulful And Intent. In fairness and game toward a purposeful Gain.,2021-07-23T17:48:15Z,0,0
CS Sturm,3:54 Brilliant! Definitely the case. Need not hesitate to see/ understand this. Nothing against JP~,2021-07-23T17:18:35Z,0,0
Coool_Breeze_,"We need to talk about female toxicity. Look at Adam and Eve, Samson and Delilah, Mary having a baby out of wedlock and selling it as “God impregnated me” Also, they decide what we eat. Thanks for heart disease!",2021-07-23T17:14:55Z,0,0
I C U,Hey people be careful in this comment section. There is a scammer impersonating Russell and replying to your comments with a WhatsApp number. That is not him but it looks convincing the account is called pinned by Russell Brand it’s not him but used the same picture. Just an FYI,2021-07-23T17:01:58Z,0,0
Rengurenge,"When I was kid my family had chickens. For many years we had roosters coming and going because majority of them were agressive attacking others which turned them into chicken soup. Then we get this one rooster who since birth was different and example of true leader and masculinity. He didn't attack humans or other animals except other roosters if they misbehaved, he didn't discriminate and took care for old chickens and eggs, when chicken mother went to eat he kept them warm until mother returned which no other rooster did, raised orphan chicks under his wings and let them sit on his back, when we let them free to roam he fed all his chickens (called them when found better food) and at evening he get them back in barn. He was good to us kids, didn't get angry when he was involuntary put on kid swings or dressed up, for being such amazing rooster he had special privileges and all food he could wish for so he grew up in size of small turkey and had long life until he died of old age. That bird was embodiment of true masculinity and earned leadership in shape of rooster.",2021-07-23T16:46:55Z,2,1
Sirup See,This is awesome! And got to father many chicks I assume.,2021-07-24T10:24:41Z,0,
Christina,"In these discussions, the elimination of God and the Devil hinders the equation, which is what appears you are searching for. 
The equation is simple. God made man in an image of himself. Masculinity comes from God. Masculine men tend to be leaders. Women who are also leaders appear masculine. When it comes to the question of using women for advertising, discussed around the 4:30 mark, the solution is quite simple. The Devil is the prince of this world and he uses the 7 deadly sins of man to entice our minds and souls away from God. Using women for advertising satisfies LUST (men lusting over the women), ENVY (other women wanting to be like the models), GREED (companies benefiting from using the women), ANGER (triggering people out of peace and into anger which is a low vibrational energy) GLUTTONY (over consuming products in such excess that one does not need). There is no empowerment in this type of advertising, it is truly the Devils work.",2021-07-23T16:45:28Z,4,0
Muh Unique Sufferink,Can you genuinely imagine Peterson having fun and enjoying life? He's addicted to rules and order. Brand also seems to have struggled with freedom and seeks religion as a crutch.,2021-07-23T16:45:27Z,4,0
Paula Marty,"I think the world has become so brain washed
To what real masculinity is",2021-07-23T16:44:20Z,2,0
Jennifer Kennedy,Did Jordan Peterson push jabs?,2021-07-23T16:34:35Z,0,0
Muh Unique Sufferink,"2 ex-drug fiends/alcoholics, and Peterson is a boring man who takes life far too seriously.",2021-07-23T16:26:52Z,3,0
The Song of the Tarnished,"Mleh, Boring J Peterson.",2021-07-23T16:24:21Z,0,0
Hummingbird,"Two of my favorite dudes hashing it out to save all of mankind through understanding. So Damn Cool!
Two of my favorite mates hashing it out to save all of mankind through understanding. Bloody Brilliant!",2021-07-23T16:13:43Z,0,0
SherBear,Hmmm. I’m female. Just 20% of us here? Young men & young women need to be taught by older wiser men & women to mentor them into adulthood.,2021-07-23T16:11:32Z,0,0
agenda 21,i would like to see someone talk about the FLUORIDE in the water supplys everywhere in world.,2021-07-23T15:50:03Z,0,0
Claudine Steenberge,"Been watching Jordan for 2+ years, and just came across Russell about 3 months ago..as a female, I find both truly amazing people that can help in a new and productive way to express/ understand masculinity. I am raising my boys as a single mom, to have healthy masculinity in that they don't feel obligated to follow old patterns/ beliefs. They can mow a lawn, split wood and do their own laundry and dishes😉lol",2021-07-23T15:33:31Z,8,0
Mikhail Slye,You’re missing a piece and that is approval,2021-07-23T15:30:32Z,0,0
The Spotlight Kid,"There is a war on having a pair. 
There is a war on family unity. 
Both manifest througout all media & corporately produced entertainment.  Esp' that effing-runt Disney's company",2021-07-23T15:29:26Z,0,0
ƒƒSpeakz,"I quite like JBP, but it's tiresome when he goes on about Disney films.",2021-07-23T15:27:59Z,0,1
Paul Craig,"It really says a lot about where his heads at.
Poor bloke.",2021-07-23T21:31:59Z,1,
T-H-E-Suspect,this has become best you tube channel if you want to learn and be educated well done russell,2021-07-23T15:24:16Z,0,0
Alex Lekas,"Attacking masculinity is not good for women. Not that long ago, there was a series of articles with professional women lamenting the shortage of financially suitable male partners. Two things to unpack: 1) that women still view men, at least in part, in terms of their earning/providing capacity, but also 2) how the idea to empower women became a zero-sum game in practice. 

College enrollments skew majority female today. Historically, women have married at an equal or higher economic level whereas men have traditionally married at an equal or lower level. That, of course, was before opportunities for women became more widespread. Fewer men in college means fewer at the equal/higher economic level, at least in a ""professional"" sense. It is not often that a college-educated woman marries an electrician, carpenter, welder, or other tradesman who makes a nice living.",2021-07-23T15:24:11Z,0,0
